t,x,y,vx,vy,theta_x,theta_y,dist_x,dist_y
6.200000000000000178e+00,2.117033212035906722e-14,-1.103031433352154447e-14,-1.029879059399970527e-13,5.365947820803721262e-14,6.045722566400384110e-14,-3.149984605887688689e-14,0.000000000000000000e+00,0.000000000000000000e+00
6.250000000000000000e+00,1.658032786162667670e-14,-8.638798249684023536e-15,-8.065878402660403584e-14,4.202540312144989431e-14,4.734931022407280308e-14,-2.467026838679985432e-14,0.000000000000000000e+00,0.000000000000000000e+00
6.300000000000000711e+00,1.298549642188472275e-14,-6.765794060097080277e-15,-6.317090712030589949e-14,3.291374732853506727e-14,3.708336189879686288e-14,-1.932143227427681498e-14,0.000000000000000000e+00,0.000000000000000000e+00
6.350000000000000533e+00,1.017007134780732380e-14,-5.298881619942826848e-15,-4.947463012938664548e-14,2.577761741097309133e-14,2.904320513243691493e-14,-1.513229362876387995e-14,0.000000000000000000e+00,0.000000000000000000e+00
6.400000000000000355e+00,7.965067168720497184e-15,-4.150014938788283281e-15,-3.874788471500043424e-14,2.018869358003539662e-14,2.274625927031102329e-14,-1.185141490633615656e-14,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000178e+00,6.238136669110720889e-15,-3.250237545852504807e-15,-3.034683768146401808e-14,1.581152136640296146e-14,1.781457344094447994e-14,-9.281873503640125730e-15,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000000000e+00,4.885627236807718325e-15,-2.545543633043834871e-15,-2.376724727140021973e-14,1.238337720710402159e-14,1.395214145373912268e-14,-7.269442207404003560e-15,0.000000000000000000e+00,0.000000000000000000e+00
6.550000000000000711e+00,3.826359498539187582e-15,-1.993636556195286005e-15,-1.861419792036234334e-14,9.698499435940696339e-15,1.092713512285057609e-14,-5.693332276728674433e-15,0.000000000000000000e+00,0.000000000000000000e+00
6.600000000000000533e+00,2.996754828480845936e-15,-1.561390135530926356e-15,-1.457839691159189543e-14,7.595738200963594556e-15,8.557989638288505639e-15,-4.458943545933413342e-15,0.000000000000000000e+00,0.000000000000000000e+00
6.650000000000000355e+00,2.347019276534736934e-15,-1.222860379319046437e-15,-1.141761022533357350e-14,5.948883040996096230e-15,6.702505810136579520e-15,-3.492186399709956267e-15,0.000000000000000000e+00,0.000000000000000000e+00
6.700000000000000178e+00,1.838154870753334566e-15,-9.577282917826546567e-16,-8.942123338265371028e-15,4.659087569785045842e-15,5.249315088432232004e-15,-2.735034818155821991e-15,0.000000000000000000e+00,0.000000000000000000e+00
6.750000000000000000e+00,1.439618908398088076e-15,-7.500803005750268425e-16,-7.003354311336551757e-15,3.648936587479259968e-15,4.111195078110734463e-15,-2.142043579674324436e-15,0.000000000000000000e+00,0.000000000000000000e+00
6.800000000000000711e+00,1.127490743240761265e-15,-5.874531034929506047e-16,-5.484935708751994758e-15,2.857799519758558175e-15,3.219834337536398938e-15,-1.677620579732800315e-15,0.000000000000000000e+00,0.000000000000000000e+00
6.850000000000000533e+00,8.830360372997255424e-16,-4.600856048864872054e-16,-4.295730073294161732e-15,2.238191291993414779e-15,2.521732237026965917e-15,-1.313890546508354547e-15,0.000000000000000000e+00,0.000000000000000000e+00
6.900000000000000355e+00,6.915823015351318693e-16,-3.603330420166976358e-16,-3.364359737737494220e-15,1.752922213374290291e-15,1.974987781553597435e-15,-1.029021930858162289e-15,0.000000000000000000e+00,0.000000000000000000e+00
6.950000000000000178e+00,5.416382339946192429e-16,-2.822081364641726245e-16,-2.634922644529480507e-15,1.372865803353352777e-15,1.546784658582377126e-15,-8.059165483769039146e-16,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,4.242039969409293860e-16,-2.210217298997812856e-16,-2.063637031669875244e-15,1.075210582441632444e-15,1.211421560362139206e-15,-6.311833241552778090e-16,0.000000000000000000e+00,0.000000000000000000e+00
7.050000000000000711e+00,3.322310348985586385e-16,-1.731013347097228022e-16,-1.616213594475261589e-15,8.420908975740007526e-16,9.487695580425756842e-16,-4.943345430666034459e-16,0.000000000000000000e+00,0.000000000000000000e+00
7.100000000000000533e+00,2.601990111968167217e-16,-1.355707065177446648e-16,-1.265797396964195077e-15,6.595146024015997602e-16,7.430639372137425623e-16,-3.871563634795127872e-16,0.000000000000000000e+00,0.000000000000000000e+00
7.150000000000000355e+00,2.037844701909721209e-16,-1.061772082609373286e-16,-9.913560037103476404e-16,5.165232304897543039e-16,5.819579792660391426e-16,-3.032158118120491851e-16,0.000000000000000000e+00,0.000000000000000000e+00
7.200000000000000178e+00,1.596013378375330964e-16,-8.315660398665011127e-17,-7.764170857434219597e-16,4.045342539256038508e-16,4.557818952987209534e-16,-2.374746670997356636e-16,0.000000000000000000e+00,0.000000000000000000e+00
7.250000000000000000e+00,1.249976851310568716e-16,-6.512716711856318591e-17,-6.080797299639295932e-16,3.168259488425676037e-16,3.569624328273513834e-16,-1.859870604277260307e-16,0.000000000000000000e+00,0.000000000000000000e+00
7.300000000000000711e+00,9.789655587992493960e-17,-5.100674743247321901e-17,-4.762401095784210017e-16,2.481339488211882181e-16,2.795683193306930177e-16,-1.456626387521958954e-16,0.000000000000000000e+00,0.000000000000000000e+00
7.350000000000000533e+00,7.667130509739411893e-17,-3.994781899393493320e-17,-3.729850392887132880e-16,1.943352707773021525e-16,2.189542595682344965e-16,-1.140810778957270936e-16,0.000000000000000000e+00,0.000000000000000000e+00
7.400000000000000355e+00,6.004796565619690324e-17,-3.128661055059181600e-17,-2.921170156296860770e-16,1.522008481608562754e-16,1.714821189248055033e-16,-8.934681154576283139e-17,0.000000000000000000e+00,0.000000000000000000e+00
7.450000000000000178e+00,4.702878312645748874e-17,-2.450326511925512115e-17,-2.287822347596675929e-16,1.192017181864530589e-16,1.343025578444017481e-16,-6.997525690185501549e-17,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e+00,3.683232925855376289e-17,-1.919063749438807084e-17,-1.791792608479208946e-16,9.335723020140780825e-17,1.051840107682498020e-16,-5.480370808725098028e-17,0.000000000000000000e+00,0.000000000000000000e+00
7.550000000000000711e+00,2.884659964436346977e-17,-1.502985686391694388e-17,-1.403308589573543546e-16,7.311616446036387682e-17,8.237874467076982434e-17,-4.292154903161205382e-17,0.000000000000000000e+00,0.000000000000000000e+00
7.600000000000000533e+00,2.259228041758835204e-17,-1.177118776882166385e-17,-1.099052975356515863e-16,5.726362590087168987e-17,6.451795785277574621e-17,-3.361559711142326098e-17,0.000000000000000000e+00,0.000000000000000000e+00
7.650000000000000355e+00,1.769397921278665440e-17,-9.219040656435517375e-18,-8.607639485817507969e-17,4.484812456338007319e-17,5.052962268517737391e-17,-2.632729700238141395e-17,0.000000000000000000e+00,0.000000000000000000e+00
7.700000000000000178e+00,1.385769362789921334e-17,-7.220232341389188780e-18,-6.741390922832500244e-17,3.512446592771271499e-17,3.957414111792965439e-17,-2.061919546316975480e-17,0.000000000000000000e+00,0.000000000000000000e+00
7.750000000000000000e+00,1.085316481811749824e-17,-5.654791751813232929e-18,-5.279769401277635781e-17,2.750902336982960659e-17,3.099395091428666129e-17,-1.614868482358611500e-17,0.000000000000000000e+00,0.000000000000000000e+00
7.800000000000000711e+00,8.500057060871840976e-18,-4.428759109741140549e-18,-4.135046498528093920e-17,2.154470813361944623e-17,2.427405791106314191e-17,-1.264743922707009755e-17,0.000000000000000000e+00,0.000000000000000000e+00
7.850000000000000533e+00,6.657133771475268938e-18,-3.468546343165662194e-18,-3.238514458766288550e-17,1.687353426991994526e-17,1.901112539989353068e-17,-9.905309364190800449e-18,0.000000000000000000e+00,0.000000000000000000e+00
7.900000000000000355e+00,5.213780299819652231e-18,-2.716520234353203833e-18,-2.536362264214342458e-17,1.321513185476283998e-17,1.488926533399073723e-17,-7.757709038073308649e-18,0.000000000000000000e+00,0.000000000000000000e+00
7.950000000000000178e+00,4.083364695368505015e-18,-2.127543199239858854e-18,-1.986445827937173982e-17,1.034991882228810452e-17,1.166107831718475237e-17,-6.075736487037168602e-18,0.000000000000000000e+00,0.000000000000000000e+00
