t,x,y,vx,vy,theta_x,theta_y,dist_x,dist_y
5.600000000000000533e+00,3.975094742840161497e-13,-2.071133088038935883e-13,-1.933774322849779360e-12,1.007549314910834950e-12,1.135187336722550603e-12,-5.914636521415387715e-13,0.000000000000000000e+00,0.000000000000000000e+00
5.650000000000000355e+00,3.113242775446713838e-13,-1.622084639602546343e-13,-1.514507031763221019e-12,7.890995884317646402e-13,8.890640358184247735e-13,-4.632266803918576081e-13,0.000000000000000000e+00,0.000000000000000000e+00
5.700000000000000178e+00,2.438251464654684096e-13,-1.270395704278883494e-13,-1.186142313587036448e-12,6.180125888113829700e-13,6.963034507307354567e-13,-3.627931431626015071e-13,0.000000000000000000e+00,0.000000000000000000e+00
5.750000000000000000e+00,1.909607002633343933e-13,-9.949574800521444709e-14,-9.289713144769129734e-13,4.840194641191030394e-13,5.453358542989681134e-13,-2.841348961473016103e-13,0.000000000000000000e+00,0.000000000000000000e+00
5.800000000000000711e+00,1.495579499230507701e-13,-7.792378262752664317e-14,-7.275583150820964020e-13,3.790777823745014727e-13,4.270999858924852083e-13,-2.225307747132754960e-13,0.000000000000000000e+00,0.000000000000000000e+00
5.850000000000000533e+00,1.171318514979307986e-13,-6.102889842753673847e-14,-5.698142597041992112e-13,2.968888148981742410e-13,3.344991834139636234e-13,-1.742832237995092876e-13,0.000000000000000000e+00,0.000000000000000000e+00
5.900000000000000355e+00,9.173615071878386144e-14,-4.779704369693809108e-14,-4.462711563204487744e-13,2.325194788771964724e-13,2.619754329206994039e-13,-1.364963661187389238e-13,0.000000000000000000e+00,0.000000000000000000e+00
5.950000000000000178e+00,7.184656642132984369e-14,-3.743402625691500686e-14,-3.495137960692259298e-13,1.821062476734468126e-13,2.051757697986741969e-13,-1.069021880445230205e-13,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,5.626930131784574948e-14,-2.931784506775197974e-14,-2.737346833031765449e-13,1.426232572076999477e-13,1.606910084779643502e-13,-8.372441064669223828e-14,0.000000000000000000e+00,0.000000000000000000e+00
6.050000000000000711e+00,4.406938881714636964e-14,-2.296135696218172992e-14,-2.143854625648291842e-13,1.117006898797341368e-13,1.258511189259936850e-13,-6.557187524745987432e-14,0.000000000000000000e+00,0.000000000000000000e+00
6.100000000000000533e+00,3.451457518099459833e-14,-1.798303771393651063e-14,-1.679039207035055974e-13,8.748253520418777331e-14,9.856496816432974852e-14,-5.135504436827359602e-14,0.000000000000000000e+00,0.000000000000000000e+00
6.150000000000000355e+00,2.703136875501750316e-14,-1.408408248491143244e-14,-1.315001784651515181e-13,6.851518978076135746e-14,7.719480789795958223e-14,-4.022060635164640721e-14,0.000000000000000000e+00,0.000000000000000000e+00
